id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,Essentials,TV,Air conditioning,Elevator,Hangers,Washer,Iron,Laptop friendly workspace,Family/kid friendly,Hot water,Cable TV,Hair dryer,Free parking on premises,Smoking allowed,Dishes and silverware,Refrigerator,Doorman,Buzzer/wireless intercom,property_type_Apartment,room_type_Private room,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,neighbourhood_mean_price
39467168,2016.0,0,2.0,2.0,0,0,5,3.0,3.0,4.0,399.0,5,1,1125,1,1,1125,1125,1.0,1125.0,23,48,78,353,0,0,1,2,2,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,747.1078001752849
23158574,2016.0,0,2.0,2.0,0,1,2,1.0,1.0,1.0,142.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,4,0,1,2,0,2,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,747.1078001752849
12247616,2016.0,0,1.0,1.0,0,1,3,2.0,2.0,2.0,999.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,747.1078001752849
13077763,2016.0,0,1.0,1.0,0,0,12,6.0,5.0,10.0,6484.0,1,15,60,15,15,60,60,15.0,60.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,747.1078001752849
16924298,2017.0,0,1.0,1.0,0,0,1,1.0,1.0,1.0,189.0,1,1,30,1,1,30,30,1.0,30.0,30,60,90,365,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,747.1078001752849
20270738,2017.0,0,2.0,2.0,0,1,4,2.0,2.0,4.0,151.0,1,1,10,1,1,10,10,1.0,10.0,29,59,89,89,4,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,747.1078001752849
330146,2012.0,0,1.0,1.0,0,1,4,1.0,1.0,2.0,201.0,1,2,1125,2,2,1125,1125,2.0,1125.0,30,60,90,365,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,747.1078001752849
41405230,2017.0,0,0.0,0.0,0,1,3,1.0,2.0,2.0,348.0,1,1,4,1,1,4,4,1.0,4.0,10,10,10,10,0,0,1,2,2,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,747.1078001752849
13296102,2016.0,0,1.0,1.0,0,0,8,3.0,2.0,4.0,1154.0,1,15,35,15,15,35,35,15.0,35.0,29,59,89,364,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,747.1078001752849
10920581,2015.0,0,2.0,2.0,0,0,9,3.0,3.0,9.0,2098.0,1,2,365,2,2,365,365,2.0,365.0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,747.1078001752849
10836792,2016.0,0,1.0,1.0,0,1,4,2.0,2.0,3.0,298.0,4,1,1125,1,1,1125,1125,1.0,1125.0,29,54,84,359,3,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,747.1078001752849
32572773,2018.0,1,2.0,2.0,0,1,3,1.0,1.0,2.0,80.0,1,2,1125,2,2,1125,1125,2.0,1125.0,14,44,74,164,9,9,0,2,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,747.1078001752849
35489165,2018.0,0,2.0,2.0,0,0,7,2.0,2.0,4.0,122.0,2,1,1125,1,1,1125,1125,1.0,1125.0,26,51,81,261,4,4,0,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,747.1078001752849
2184972,2013.0,0,1.0,1.0,1,0,10,5.0,5.0,7.0,3500.0,1,10,15,10,10,15,15,10.0,15.0,30,60,90,365,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,747.1078001752849
10860794,2016.0,0,1.0,1.0,0,0,7,3.0,2.0,4.0,399.0,1,5,1125,5,5,1125,1125,5.0,1125.0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,747.1078001752849
22940749,2016.0,0,1.0,1.0,1,1,2,3.0,1.0,1.0,138.0,2,2,1125,2,2,1125,1125,2.0,1125.0,1,22,52,52,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,747.1078001752849
22968328,2016.0,0,2.0,2.0,0,0,2,1.0,1.0,0.0,76.0,1,2,1125,2,2,1125,1125,2.0,1125.0,28,53,83,358,2,1,0,2,0,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,747.1078001752849
7128133,2011.0,0,38.0,38.0,1,0,6,2.0,2.0,2.0,298.0,1,3,1125,3,3,1125,1125,3.0,1125.0,19,43,73,348,2,0,0,38,38,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,747.1078001752849
17132507,2015.0,0,3.0,3.0,1,1,2,1.0,1.0,1.0,76.0,1,2,1125,2,2,1125,1125,2.0,1125.0,2,21,51,137,83,27,1,2,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,747.1078001752849
41551056,2016.0,0,1.0,1.0,0,0,4,1.0,1.0,2.0,348.0,1,3,15,3,5,1125,1125,3.0,1125.0,17,38,57,80,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,747.1078001752849
13954115,2014.0,0,1.0,1.0,0,0,4,2.0,2.0,4.0,801.0,1,7,45,7,7,45,45,7.0,45.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,747.1078001752849
8150109,2015.0,0,1.0,1.0,0,0,2,1.0,1.0,1.0,252.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,747.1078001752849
14184979,2016.0,0,1.0,1.0,0,1,2,1.0,1.0,1.0,150.0,1,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,747.1078001752849
3011055,2014.0,0,1.0,1.0,0,1,6,2.0,2.0,2.0,802.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,747.1078001752849
24408655,2014.0,0,6.0,6.0,0,0,16,7.0,7.0,42.0,1198.0,1,7,1000,7,7,1000,1000,7.0,1000.0,29,59,89,364,0,0,1,4,1,3,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,747.1078001752849
13426716,2011.0,0,1.0,1.0,0,1,2,2.0,1.0,1.0,151.0,2,2,30,2,2,30,30,2.0,30.0,29,59,89,364,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,747.1078001752849
13416284,2014.0,0,3.0,3.0,1,0,4,2.0,3.0,3.0,1649.0,4,10,90,10,10,90,90,10.0,90.0,28,58,88,88,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,747.1078001752849
38667442,2018.0,0,0.0,0.0,1,1,2,1.0,1.0,1.0,122.0,2,3,300,3,3,300,300,3.0,300.0,17,26,26,260,3,3,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,747.1078001752849
12188140,2016.0,0,1.0,1.0,0,1,5,2.0,2.0,2.0,1498.0,1,20,30,20,20,30,30,20.0,30.0,30,60,90,365,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,747.1078001752849
13355883,2016.0,0,1.0,1.0,0,1,4,2.0,2.0,2.0,1154.0,1,6,1125,6,6,1125,1125,6.0,1125.0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,747.1078001752849
15014371,2016.0,0,10.0,10.0,0,1,2,2.0,1.0,1.0,88.0,1,2,91,1,2,91,91,1.7,91.0,0,0,0,0,1,0,0,10,1,4,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,747.1078001752849
21875300,2017.0,0,1.0,1.0,0,1,6,2.0,2.0,6.0,348.0,1,2,1125,2,6,1125,1125,2.1,1125.0,29,52,62,62,29,15,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,747.1078001752849
14150801,2016.0,0,4.0,4.0,0,0,8,2.0,2.0,3.0,348.0,5,3,1125,3,3,1125,1125,3.0,1125.0,28,58,88,363,1,0,0,4,4,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,747.1078001752849
11502109,2016.0,0,1.0,1.0,0,1,8,4.0,3.0,8.0,3777.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,747.1078001752849
13884514,2016.0,0,1.0,1.0,1,0,6,3.0,4.0,4.0,298.0,1,5,20,5,5,20,20,5.0,20.0,29,59,89,364,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,747.1078001752849
14166763,2016.0,0,1.0,1.0,1,0,2,1.0,2.0,1.0,801.0,1,1,1125,1,1,1125,1125,1.0,1125.0,23,53,83,83,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,747.1078001752849
38191340,2015.0,0,8.0,8.0,0,0,4,1.0,1.0,3.0,109.0,1,2,1125,2,2,1125,1125,2.0,1125.0,28,53,63,63,3,3,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,747.1078001752849
14624838,2015.0,0,1.0,1.0,0,0,1,1.0,1.0,1.0,558.0,1,1,1125,1,1,1125,1125,1.0,1125.0,29,59,89,364,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,747.1078001752849
39174534,2018.0,0,2.0,2.0,0,0,4,1.5,2.0,3.0,348.0,1,2,365,2,2,365,365,2.0,365.0,5,15,15,15,1,1,0,2,2,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,747.1078001752849
27501795,2017.0,1,2.0,2.0,0,1,3,2.0,2.0,3.0,163.0,1,7,90,7,7,90,90,7.0,90.0,0,0,0,0,2,1,1,5,3,2,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,747.1078001752849
21926136,2016.0,0,3.0,3.0,1,1,7,2.5,3.0,4.0,449.0,1,5,15,5,5,15,15,5.0,15.0,18,39,69,344,3,0,1,3,3,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,747.1078001752849
38293313,2015.0,0,2.0,2.0,0,0,5,2.0,2.0,3.0,401.0,1,5,30,5,5,30,30,5.0,30.0,30,60,90,180,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,747.1078001752849
3301109,2014.0,0,1.0,1.0,0,0,4,3.0,2.0,2.0,697.0,1,2,28,2,2,28,28,2.0,28.0,30,60,90,365,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,747.1078001752849
23948025,2018.0,0,1.0,1.0,0,1,2,2.0,1.0,1.0,151.0,1,1,1125,1,1,1125,1125,1.0,1125.0,27,57,87,362,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,747.1078001752849
11937496,2016.0,0,1.0,1.0,1,1,5,2.0,2.0,4.0,1402.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,747.1078001752849
21369144,2017.0,0,1.0,1.0,0,0,5,4.0,3.0,3.0,113.0,5,2,1125,1,2,1125,1125,1.3,1125.0,0,0,0,0,5,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,747.1078001752849
40080172,2018.0,0,0.0,0.0,0,1,4,1.0,1.0,3.0,290.0,1,1,30,1,1,30,30,1.0,30.0,27,53,83,83,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,747.1078001752849
27433774,2018.0,1,3.0,3.0,0,1,5,1.5,1.0,2.0,298.0,2,3,1125,3,4,1125,1125,3.0,1125.0,18,48,60,60,22,13,1,3,2,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,747.1078001752849
12112698,2016.0,0,1.0,1.0,0,1,5,2.0,2.0,4.0,252.0,1,3,60,3,3,60,60,3.0,60.0,27,52,82,357,11,3,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,747.1078001752849
9234376,2011.0,0,6.0,6.0,1,0,3,1.0,2.0,3.0,180.0,1,4,60,4,300,60,60,14.9,60.0,27,57,87,97,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,747.1078001752849
18150972,2017.0,0,1.0,1.0,0,0,1,3.0,0.0,1.0,999.0,1,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,180,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,747.1078001752849
12006867,2016.0,0,1.0,1.0,0,0,6,2.5,3.0,4.0,1259.0,1,3,30,3,3,30,30,3.0,30.0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,747.1078001752849
12963314,2016.0,0,1.0,1.0,0,0,1,1.0,1.0,1.0,101.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,747.1078001752849
10861088,2016.0,0,12.0,12.0,0,1,16,15.0,15.0,35.0,298.0,5,1,90,1,1,90,90,1.0,90.0,29,59,89,364,5,1,0,12,7,5,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,747.1078001752849
31904437,2016.0,0,13.0,13.0,0,1,2,1.0,1.0,2.0,63.0,1,3,365,3,3,365,365,3.0,365.0,30,60,90,365,1,1,1,19,0,19,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,747.1078001752849
11551662,2016.0,0,1.0,1.0,0,1,6,2.5,2.0,6.0,802.0,2,5,1125,5,5,1125,1125,5.0,1125.0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,747.1078001752849
41345052,2016.0,0,1.0,1.0,0,1,3,1.5,1.0,3.0,113.0,2,1,30,1,3,1125,1125,1.4,1125.0,30,60,90,364,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,747.1078001752849
33332122,2019.0,0,1.0,1.0,0,1,5,2.0,2.0,3.0,256.0,5,3,1125,3,3,1125,1125,3.0,1125.0,23,43,73,163,4,4,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,747.1078001752849
12904274,2012.0,0,1.0,1.0,0,1,6,3.0,2.0,3.0,898.0,1,7,1125,7,7,1125,1125,7.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,747.1078001752849
26666601,2017.0,0,2.0,2.0,0,1,6,3.0,2.0,0.0,256.0,1,1,15,1,2,15,15,1.3,15.0,25,47,77,352,2,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,747.1078001752849
12605332,2016.0,0,1.0,1.0,0,0,6,2.0,2.0,2.0,948.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,747.1078001752849
40677989,2015.0,0,3.0,3.0,1,0,10,3.0,7.0,4.0,2098.0,7,3,1125,3,3,1125,1125,3.0,1125.0,30,51,81,356,0,0,0,3,3,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,747.1078001752849
13871571,2016.0,0,1.0,1.0,0,0,4,2.0,1.0,2.0,551.0,1,7,1125,7,7,1125,1125,7.0,1125.0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,747.1078001752849
15016266,2016.0,0,10.0,10.0,0,1,5,2.0,1.0,1.0,54.0,1,1,365,1,1,365,365,1.0,365.0,0,0,0,0,0,0,1,10,1,4,5,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,747.1078001752849
16183766,2016.0,0,3.0,3.0,0,1,2,1.0,1.0,2.0,84.0,2,2,60,2,2,60,60,2.0,60.0,0,9,39,300,82,35,1,2,2,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,747.1078001752849
12829935,2016.0,1,1.0,1.0,1,1,6,2.0,2.0,3.0,210.0,4,2,365,2,5,1125,1125,2.0,1125.0,20,39,44,263,93,26,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,747.1078001752849
13970122,2016.0,0,1.0,1.0,0,0,6,2.0,2.0,3.0,3001.0,1,5,10,5,5,10,10,5.0,10.0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,747.1078001752849
40916835,2014.0,0,0.0,0.0,1,1,2,1.0,1.0,1.0,180.0,1,2,10,2,2,1125,1125,2.0,1125.0,30,60,90,314,0,0,1,2,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,747.1078001752849
14014894,2016.0,0,1.0,1.0,0,1,4,2.0,2.0,3.0,802.0,1,10,40,10,10,40,40,10.0,40.0,30,60,90,90,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,747.1078001752849
27088367,2018.0,0,1.0,1.0,0,0,4,2.5,2.0,3.0,151.0,1,1,100,1,1,100,100,1.0,100.0,1,12,12,12,2,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,747.1078001752849
37625644,2019.0,0,1.0,1.0,0,1,3,1.0,1.0,2.0,122.0,1,1,1125,1,1,1125,1125,1.0,1125.0,21,45,75,350,6,6,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,747.1078001752849
15699522,2016.0,1,1.0,1.0,1,1,6,3.0,3.0,3.0,348.0,6,2,1125,2,2,1125,1125,2.0,1125.0,14,35,65,155,44,11,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,747.1078001752849
17479770,2017.0,0,2.0,2.0,0,1,2,1.0,1.0,1.0,688.0,2,1,30,1,1,30,30,1.0,30.0,30,60,90,90,0,0,0,2,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,747.1078001752849
8624124,2015.0,0,1.0,1.0,0,0,4,1.0,2.0,2.0,172.0,1,3,1125,3,3,1125,1125,3.0,1125.0,29,59,89,364,2,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,747.1078001752849
8481734,2015.0,0,1.0,1.0,0,1,4,2.0,2.0,3.0,898.0,1,15,30,15,15,30,30,15.0,30.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,747.1078001752849
7802852,2015.0,1,2.0,2.0,1,0,2,2.0,1.0,1.0,130.0,2,5,1125,5,5,1125,1125,5.0,1125.0,29,48,78,353,28,8,0,2,2,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,747.1078001752849
2273113,2012.0,1,2.0,2.0,1,1,4,1.0,1.0,3.0,231.0,2,2,1125,2,2,1125,1125,2.0,1125.0,7,26,33,33,50,10,0,2,2,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,747.1078001752849
38297292,2019.0,0,0.0,0.0,1,1,6,2.0,2.0,2.0,478.0,1,2,1125,2,2,1125,1125,2.0,1125.0,28,52,82,172,3,3,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,747.1078001752849
34366587,2016.0,1,8.0,8.0,0,1,4,1.0,1.0,2.0,201.0,1,3,90,3,5,90,90,3.0,90.0,11,41,71,346,9,9,0,5,5,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,747.1078001752849
13291185,2015.0,0,1.0,1.0,0,1,4,2.0,2.0,2.0,898.0,1,7,30,7,7,30,30,7.0,30.0,24,54,84,359,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,747.1078001752849
14228992,2016.0,1,6.0,6.0,0,0,5,2.5,3.0,2.0,319.0,1,2,1125,2,2,1125,1125,2.0,1125.0,29,54,84,359,9,4,0,4,4,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,747.1078001752849
22313718,2017.0,0,1.0,1.0,0,1,7,3.0,0.0,5.0,301.0,1,12,12,12,12,12,12,12.0,12.0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,747.1078001752849
35084222,2019.0,0,2.0,2.0,0,0,4,1.5,1.0,1.0,401.0,2,2,1125,2,2,1125,1125,2.0,1125.0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,747.1078001752849
33472768,2019.0,0,1.0,1.0,0,0,5,3.0,2.0,3.0,235.0,4,2,20,2,5,1125,1125,2.1,1125.0,11,35,65,155,6,6,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,747.1078001752849
29302500,2018.0,0,5.0,5.0,0,1,7,7.0,1.0,8.0,84.0,1,1,30,1,3,2,365,1.1,215.4,1,7,7,7,0,0,1,5,0,2,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,747.1078001752849
34119966,2015.0,0,2.0,2.0,1,0,1,1.0,1.0,1.0,151.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,20,295,0,0,1,6,2,0,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.1078001752849
11923833,2016.0,0,1.0,1.0,0,1,7,4.0,4.0,4.0,2002.0,7,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,747.1078001752849
12996487,2016.0,0,1.0,1.0,0,0,4,3.0,2.0,4.0,1800.0,1,4,1125,4,4,1125,1125,4.0,1125.0,30,60,90,365,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,747.1078001752849
9195667,2015.0,0,1.0,1.0,0,0,1,2.0,1.0,1.0,50.0,2,1,1125,1,1,1125,1125,1.0,1125.0,23,53,83,83,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,747.1078001752849
9666855,2015.0,0,1.0,1.0,0,1,6,5.0,3.0,3.0,2094.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,747.1078001752849
7180495,2015.0,0,1.0,1.0,0,1,10,7.0,5.0,5.0,3001.0,1,10,1125,10,10,1125,1125,10.0,1125.0,30,60,90,365,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,747.1078001752849
32643956,2016.0,0,1.0,1.0,0,0,4,1.0,2.0,3.0,151.0,4,1,180,1,1,180,180,1.0,180.0,0,0,21,111,12,12,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,747.1078001752849
31377149,2018.0,1,1.0,1.0,0,1,4,2.5,2.0,3.0,250.0,1,2,90,2,2,90,90,2.0,90.0,10,40,70,345,18,18,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,747.1078001752849
29826426,2018.0,0,1.0,1.0,0,1,5,2.0,1.0,2.0,176.0,4,3,60,3,3,60,60,3.0,60.0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,747.1078001752849
14008764,2014.0,0,15.0,15.0,0,1,4,0.0,1.0,2.0,192.0,1,2,90,2,2,90,90,2.0,90.0,11,34,64,154,6,4,1,6,5,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,747.1078001752849
11492165,2016.0,0,1.0,1.0,0,1,6,2.0,3.0,3.0,751.0,1,15,30,15,15,30,30,15.0,30.0,30,60,90,365,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,747.1078001752849
14110469,2016.0,0,1.0,1.0,0,0,10,5.5,5.0,5.0,3999.0,1,10,58,10,10,58,58,10.0,58.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,747.1078001752849
